id,url,description,likes_count,timestamp,comment_count
video_1178132993827835904,,I love playing with lazers,330,2015-02-13T21:30:08.000000,36
video_1178177738159624192,,"Yaya Toure's rocket against Congo🚀 Like if this is amazing!
#SoccerImpact",2229,2015-02-14T00:27:56.000000,160
video_1178264272132829184,,Godzilla! 🐉 What does her shirt say ? 👀,2241,2015-02-14T06:11:47.000000,400
video_1178391541912653824,,SelenaGom:),4545,2015-02-14T14:37:31.000000,208
video_1178447414039130112,,Happy Valentine's Day everyone I love you all💖,411,2015-02-14T18:19:32.000000,42
video_1178457386067935232,,"I've come here to clean the car , gone wrong",1346,2015-02-14T18:59:09.000000,170
video_1178473552777744384,,Love & basketball,5055,2015-02-14T20:03:23.000000,282
video_1178570675292639232,,ima shot a mf,78,2015-02-15T02:29:19.000000,68
video_1178583926424612864,,"""I sucked Taylor's dick are you proud"" 😂😂",76,2015-02-15T03:21:59.000000,226
video_1178591154238050304,,"daddy, daddy, daddy",2070,2015-02-15T03:50:42.000000,446
video_1178861486844547072,,FUCK,1318,2015-02-15T21:44:54.000000,100
video_1178927326902595584,,"16 years ago, on this day, a true Legend left us... R.I.P. Big L 🙏 #RIPBigL #OldSchoolRevolution #oldschoolhiphop",11051,2015-02-16T02:06:32.000000,506
video_1178927796794634240,,He got wrecked😂 Like if you are active💯,1877,2015-02-16T02:08:24.000000,124
video_1179210206551404544,,The fact that she revined my post then stole my edit 😐 IF YOU'RE GOING TO STEAL MY EDIT GIVE ME CREDIT CAUSE THATS HOW YOU GET BLOCKED ! 😒,139,2015-02-16T20:50:35.000000,70
video_1179602719028248576,,Clean Lamborghini!,1236,2015-02-17T22:50:18.000000,80
video_1179657072758132736,,this has been in my drafts since the summer so lemme post,6766,2015-02-18T02:26:17.000000,526
video_1179668668150398976,,So done,33,2015-02-18T03:12:21.000000,32
video_1180058415821746176,,Follow 👉👉 Marcus Perez 👈👈 for some crazy beat boxing👌(he's following next 10 people),2894,2015-02-19T05:01:04.000000,134
video_1180304109229035520,,Dope or Nope? Comment what you think #DUNKTIME,3580,2015-02-19T21:17:22.000000,696
video_1180317338965278720,,Learn me this #HoodRanked,291,2015-02-19T22:09:56.000000,84
video_1180639864811597824,,She changed the game 😦,2345,2015-02-20T19:31:32.000000,604
video_1180641213356085248,,LEVI OMFG,426,2015-02-20T19:36:54.000000,64
video_1180688980115861504,,"Mars One, an organization trying to start a human colony on Mars, has narrowed their search to 100 people, four of whom will go in 2024.",2920,2015-02-20T22:46:43.000000,516
video_1180727889881411584,,"split audio; Something Great

Zayn on left, Louis on right. By the way, this sounds way better with headphones.",1547,2015-02-21T01:21:19.000000,96
video_1180765662835044352,,Tazer tag 😂😂,733,2015-02-21T03:51:25.000000,52
video_1180985670383128576,,?????,1176,2015-02-21T18:25:39.000000,82
video_1181066254816030720,,Following everyone back who revines this and follows me!😋,449,2015-02-21T23:45:52.000000,86
video_1181136411290640384,,The Ellington slide,4121,2015-02-22T04:24:38.000000,184
video_1181186912598253568,,I love Ally 😂,1129,2015-02-22T07:45:19.000000,82
video_1181354572539936768,,Following everybody who revines this video!,3270,2015-02-22T18:51:32.000000,230
video_1181463329286619136,,Please help the furs! #furrylove #furryfandom #FurriesAreAwesome #furrypride #projectstophurtingthefurs,70,2015-02-23T02:03:42.000000,102
video_1181490674051522560,,"he's obsessive, compulsive. he won't stop until he's gotten what he wants; you. 

{stalker, sadistic michael pt. 1}",378,2015-02-23T03:52:21.000000,86
video_1181756604215922688,,"❉ They have to be wrong ❉
 
{remake // larry stylinson☪}",2184,2015-02-23T21:29:04.000000,572
video_1181848305580351488,,Guliana saying Zendaya smells like oils & weed cause of her hair... Ok girl...,847,2015-02-24T03:33:27.000000,438
video_931024405042184192,,Creeper,17062,2013-04-03T00:08:49.000000,514
video_934257439124123648,,He's alive!!!!,329,2013-04-11T22:15:45.000000,116
video_934329487129214976,,Bored and not doing chemistry,4520,2013-04-12T03:02:02.000000,370
video_943257274946842624,,Booty stank,938,2013-05-06T18:17:53.000000,72
video_944713893912158208,,HAHAHAHA,2721,2013-05-10T18:45:58.000000,64
video_945803943852818432,,#matt,1102,2013-05-13T18:57:26.000000,184
video_948030343389270016,,#wtf w/ SpikeJordan #highonaweekday,778,2013-05-19T22:24:21.000000,34
video_948113155073118208,,,389,2013-05-20T03:53:25.000000,46
video_949149610885136384,,Fuckin fuck fuck,432,2013-05-23T00:31:55.000000,32
video_951236509728641024,,#america #funny #loop #vine #merica,427,2013-05-28T18:44:31.000000,46
video_951264650761265152,,😢,1545,2013-05-28T20:36:20.000000,146
video_951655802345795584,,Willy wonky tonk,9724,2013-05-29T22:30:38.000000,510
video_957020593801347072,,Simpson's Harlem Shake #loop #howto #watch #phone #Harlemshake #Simpson #dance #comedy,10157,2013-06-13T17:48:24.000000,146
video_957785592803020800,,The pizza man,2310,2013-06-15T20:28:14.000000,250
video_958401254873264128,,I wish I could show y'all. This bitch tripen gon fuck around and get a bitch fired,4171,2013-06-17T13:14:39.000000,194
video_958643388486467584,,Tv commercial lmao,3432,2013-06-18T05:16:48.000000,796
video_965522693774626816,,#BandsAmakeHaDance,1539,2013-07-07T04:52:42.000000,82
video_973454446254489600,,When you heard this song back in the day...,10491,2013-07-29T02:10:39.000000,438
video_974527514401964032,,Waka Flocka Feline #meowsic,4258,2013-08-01T01:14:39.000000,548
video_975533569261043712,,#HowTo turn water to Listerine #magic #vinemagic #cool #specialfx #flick,1879,2013-08-03T19:52:21.000000,114
video_978943102335553536,,You ever go night night nigga!!Kevin Hart  #KO #KnockOut #UFC,4034,2013-08-13T05:40:37.000000,132
video_981841413136666624,,✊,3667,2013-08-21T05:37:28.000000,216
video_981968717728935936,,Got em coach! Fred Jackson gets posterized by Chris Hogan! #SlamCam (Buffalo Bills),527,2013-08-21T14:03:20.000000,38
video_982975898804736000,,RORO AND SOPHY #remake #twerkthatass,823,2013-08-24T08:45:31.000000,54
video_985793023009226752,,These bitches!,650,2013-09-01T03:19:45.000000,356
video_986467756578951168,,Bruce from family guy getting a nice snack,5677,2013-09-03T00:00:54.000000,346
video_987238296176463872,,Remake of RORO AND SOPHY #cruisinforabruisin bahahahahaha Ellie Moon wow....,2128,2013-09-05T03:02:45.000000,140
video_987301818738839552,,,961,2013-09-05T07:15:10.000000,20
video_987882919152558080,,Disgusting knockout with insane head crushing kick #knockout #fight #streetfight #punch #destroyed #kick #MMA_Hits MMA Hits,1387,2013-09-06T21:44:15.000000,190
video_988632692038025216,,Kill emmmmmmmmm,568,2013-09-08T23:23:35.000000,86
video_989014494384701440,,Ohhhhh shii,698,2013-09-10T00:40:44.000000,206
video_990100922606993408,,Kobe Bryant be like #Kobe #Bryant #lol,370,2013-09-13T00:37:49.000000,66
video_990183429989871616,,The guy from Exclusive773 gets into it with #justinbieber #humor #LNPPworshiptherich #newsandpolitics #remix,642,2013-09-13T06:05:40.000000,40
video_990362753342521344,,"Like a red nose👌 Kevin_67372, Andrea Mach #remake #revine",6440,2013-09-13T17:58:14.000000,314
video_990785422521245696,,Just do it😏🌸,28,2013-09-14T21:57:46.000000,80
video_991018949669957632,,Simply Sylvio wishes Jacklyn a very happy birthday ! ❤🐵,1883,2013-09-15T13:25:43.000000,210
video_991891149956562944,,Okay! Okay!,203,2013-09-17T23:11:32.000000,70
video_993316994789093376,,it's a freakin naked mannequin look Clare #bestdayofmylife,19773,2013-09-21T21:37:20.000000,666
video_994090244574011392,,Top ten fastest ppl in football #black #football #fastest #players,1254,2013-09-24T00:49:57.000000,406
video_994799845514846208,,Ayy do,6954,2013-09-25T23:49:39.000000,466
video_995662050179371008,,#COMINGTHISFALL Taken 2,11483,2013-09-28T08:55:45.000000,172
video_995815198730706944,,#Howto ...not sure whats going on... #Awkward,11195,2013-09-28T19:04:18.000000,422
video_996707969997684736,,Late night big blunt Session Smokin nd listenin To that drop d radier Music WITH deezy shoutout Bruh i fucks widd it TheReallDeezy,223,2013-10-01T06:11:51.000000,106
video_997005163342798848,,You gotta love this #bestofthebest #loop,1794,2013-10-02T01:52:48.000000,168
video_997366810225803264,,Its Next to the Bucket Casey Nelson #Mop,631,2013-10-03T01:49:51.000000,128
video_998151007915950080,,,5817,2013-10-05T05:45:59.000000,566
video_999039695801720832,,Trevor said I'm racist....,625,2013-10-07T16:37:18.000000,58
video_999405517518561280,,"Cemarslan, Doga Konakoglu  hasta hasta uğraşma benle burgerking!",846,2013-10-08T16:50:57.000000,34
video_999836029462667264,,Why Beatboxer Suck at driving #beatboxing #Beatboxingnation Beatbox Nation #comedy #revine #funny #loop #beatboxfam,116,2013-10-09T21:21:39.000000,54
