source,target,content,timestamp,comment_id
user_Nicole,video_1128846724262416384,Emilymigala,2014-10-01T00:34:22.000000,1128846724262416384_1128894609226104832
user_Nicole,video_1129971720628121600,That looks like sir David,2015-01-15T13:38:37.000000,1129971720628121600_1167505083894730752
user_Nicole,video_1130968503164329984,Who said he looks like Kaepernick. Fuck outta here. This niggas cute af.,2014-11-21T21:55:23.000000,1130968503164329984_1147698769014779904
user_Nicole,video_1153805453625622528,kat✌ that is her saying her own name. I was right!!!!,2015-03-17T22:05:31.000000,1153805453625622528_1189738312496484352
user_Nicole,video_1153877774747004928,Wow these comments are priceless!!!!! You must be doing something right man!!!!😂😂😂,2014-12-09T06:20:48.000000,1153877774747004928_1153986554780401664
user_Nicole,video_1161768321448910848,❤️❤️❤️Maggsandnick,2015-03-14T20:51:14.000000,1161768321448910848_1188632451690733568
user_Nicole,video_1173177027818323968,Joshua Benefield,2015-03-21T04:36:23.000000,1173177027818323968_1190923837983051776
user_Nicole,video_1173344250096697344,Cool,2015-02-01T04:31:58.000000,1173344250096697344_1173528108951834624
user_Nicole,video_973454446254489600,Jeanette,2013-09-05T17:59:37.000000,973454446254489600_987463998586920960
user_Steven,video_1008804987607896064,Fuck you jack and Jacob you bitch,2015-01-03T22:59:44.000000,1008804987607896064_1163297641044856832
user_Steven,video_1036918934974406656,Frank Debartolo,2014-01-29T03:47:45.000000,1036918934974406656_1040158246092091392
user_Steven,video_1088606388550275072,"Your veterans didn't do shit, go back to Europe where you belong you smelly hick",2014-06-14T21:40:14.000000,1088606388550275072_1089712896692404224
user_Steven,video_1101279017832968192,Odd Future Vines you guys are the best haha😂👏👏,2014-07-17T02:39:32.000000,1101279017832968192_1101384629337907200
user_Steven,video_1133907446788939776,Erik,2014-10-16T03:12:57.000000,1133907446788939776_1134370334057897984
user_Steven,video_1161153849332068352,"All praise lord Heskey, the true king of football",2015-01-02T17:58:43.000000,1161153849332068352_1162859500672311296
user_Steven,video_1172089525221363712,Teach me that foot moving and next time were a beany,2015-02-02T03:14:38.000000,1172089525221363712_1173871036106711040
user_Alma Bueno,video_1167724898471256064,This is amazing 😻,2015-01-16T04:30:37.000000,1167724898471256064_1167729565603602432
user_Alma Bueno,video_1170976393530941440,"allisonwonderland, Lesslie Romo no one stands up like that 😂😂",2015-01-25T04:21:25.000000,1170976393530941440_1170988739506626560
user_Alma Bueno,video_1174178818253320192,"Lesslie Romo, allisonwonderland IDK WHY BUT THIS IS SO FUNNY TO ME",2015-02-14T17:18:34.000000,1174178818253320192_1178432071669354496
user_Carsonlee,video_1157172778362175488,Song...she knows,2014-12-18T13:08:31.000000,1157172778362175488_1157350651706400768
user_James Najjar 2,video_1054210825700741120,Kisha OMeara r4r? ♻♻♻♻♻,2014-03-09T02:49:05.000000,1054210825700741120_1054276609827545088
user_James Najjar 2,video_1082811330043768832,R4r Kayla Claxton ?,2014-05-27T21:22:48.000000,1082811330043768832_1083185529207623680
user_Pashaaa,video_951655802345795584,Your laugh 😍😘😍😘,2013-05-30T23:50:58.000000,951655802345795584_952038407612272640
user_Sports Vines,video_1161460481937096704,Patriots,2014-12-30T02:57:43.000000,1161460481937096704_1161545592250515456
user_Keeganlohman,video_1134908868867313664,Broke trough the wall,2014-10-19T11:59:07.000000,1134908868867313664_1135589914189135872
user_Julia Nunes,video_1095630491862048768,Matt Grippi lol not an idiot ❤️❤️,2014-07-03T07:09:46.000000,1095630491862048768_1096379205882642432
user_rad edits,video_1103172170706006016,sTOP,2014-12-12T05:52:18.000000,1103172170706006016_1155066547245907968
user_Ashley Hanson,video_1142252770586521600,ForeverMikayla WOWWOWO THAT HURT,2014-11-06T22:09:38.000000,1142252770586521600_1142266535386529792
user_Ashley Hanson,video_1172688614447071232,deep af,2015-01-29T22:42:27.000000,1172688614447071232_1172715376631742464
user_Maria Ramirez.com,video_931024405042184192,..... An actor beacause i really want to become one ever since i was little,2013-09-05T02:46:32.000000,931024405042184192_987234214929920000
user_Football Goals,video_1097549752872361984,Cuneyt everyone makes damn mistakes,2014-11-01T03:08:48.000000,1097549752872361984_1140167495177936896
user_Football Goals,video_1160687030888706048,Song? ♛EL!TE♛,2014-12-28T02:23:34.000000,1160687030888706048_1160812221375606784
user_Adam Gray,video_1094470760749301760,Die die die die die,2014-06-28T00:52:50.000000,1094470760749301760_1094472408154697728
user_The Riley Hunt (BVC),video_1088606388550275072,AND WELCOME TO BLACK VINE,2014-06-14T18:06:54.000000,1088606388550275072_1089659210046058496
user_The Riley Hunt (BVC),video_1096623496114692096,That's it? Really? Nice dude James McDavid,2014-07-04T01:38:35.000000,1096623496114692096_1096658251044765696
user_nochillalexis,video_1161768321448910848,"im crying alli ☻, Whaaaat, Editss af",2014-12-30T18:01:13.000000,1161768321448910848_1161772966586281984
user_nochillalexis,video_1172688614447071232,"HOLY SHIT alli ☻, angelica ♡, Editss af I WANT TO CRY Alexa Roldan",2015-01-30T01:39:45.000000,1172688614447071232_1172759992722493440
user_Kr3EPy PannDa,video_1133675111459774464,Team Playstation bitches,2014-10-14T16:16:37.000000,1133675111459774464_1133842774983065600
user_Kr3EPy PannDa,video_995815198730706944,Makayla Thoee Cx,2014-08-18T22:51:15.000000,995815198730706944_1113285980724817920
user_zevvv9.6,video_1118818378325385216,Die*,2014-09-11T21:02:57.000000,1118818378325385216_1121956032688578560
user_Sophia del slay,video_948030343389270016,PJR So your saying either write it on four vines and if you dont do that your mom wont die,2014-03-05T02:11:02.000000,948030343389270016_1052817482463039488
user_Allison Hofmann,video_1169169185545318400,Yeah! ¡emily!,2015-01-23T12:42:47.000000,1169169185545318400_1170390137482395648
user_Spooky Scary Skeleton,video_1161274434586574848,*Mike,2015-01-08T22:10:10.000000,1161274434586574848_1165097105753366528
user_Dangsterrrr,video_1018399483828326400,Oswaldo MDC,2014-03-14T04:50:47.000000,1018399483828326400_1056119178253189120
user_Soccer Impact,video_1178177738159624192,"Youssef5095 Haha, agree!",2015-02-15T16:38:34.000000,1178177738159624192_1178784396157825024
user_Samantha Nicole,video_1053867748171595776,Erica Campos,2014-03-28T19:29:49.000000,1053867748171595776_1061413823015419904
user_Samantha Nicole,video_1121250455540867072,Robert Kleyman,2014-09-10T03:16:45.000000,1121250455540867072_1121325326962954240
user_Mera Perry,video_1177781116413820928,"But, it's not as gigantic of an issue that people assume.",2015-02-13T03:38:34.000000,1177781116413820928_1177863325376454656
user_DallasxCameron,video_1125213533622435840,still all time fave wtf??,2015-02-15T22:47:24.000000,1125213533622435840_1178877212812795904
user_delaney wtf,video_1174178818253320192,I feel violated,2015-02-09T23:29:03.000000,1174178818253320192_1176713370313891840
user_Easy Rider,video_1062801916175974400,Who here can tell me the name of this here flag y'all love so much?,2014-08-14T22:43:06.000000,1062801916175974400_1111834379350859776
user_Easy Rider,video_1146682191703834624,Brady He only got a concussion.,2014-11-19T19:05:13.000000,1146682191703834624_1146931169577897984
user_bcauseirock♊,video_1096623496114692096,#JaimieFavs,2014-12-13T08:28:35.000000,1096623496114692096_1155468264005406720
user_bcauseirock♊,video_1126666343656443904,👏👏👏👏💃💃💚 #preach,2014-09-24T21:16:05.000000,1126666343656443904_1126670380632072192
user_Dawnie_VA,video_1037557671953342464,😍😍😍,2014-01-29T11:36:12.000000,1037557671953342464_1040276138058260480
user_Dawnie_VA,video_1055729335686066176,Lmfaooo,2014-03-13T03:28:29.000000,1055729335686066176_1055736076486545408
user_Jeremy Dusuau,video_1065408203174641664,Something tells me I should send Alex_dlc some ice for...u know the rest lol,2014-04-11T19:17:34.000000,1065408203174641664_1066484168839598080
user_jclay0232,video_1062857673374101504,I knew it wouldn't solve SHIT and became proactive about my depression and made friends WITHOUT CUTTING. Herp a derp,2014-04-02T01:15:51.000000,1062857673374101504_1062950454591451136
user_chippygirl5,video_1174178818253320192,😂😂😂😂 ok Claudia Behrendt,2015-02-07T03:43:06.000000,1174178818253320192_1175690139662467072
user_Daniel Hernandez,video_1018399483828326400,What's the Songs name?,2013-11-30T04:26:39.000000,1018399483828326400_1018424763787440128
user_Daniel Hernandez,video_1145255386925215744,Julia Hernandez,2014-12-04T21:28:24.000000,1145255386925215744_1152403021654118400
user_Daniel Hernandez,video_1166952370773897216,"Jon Jarboe, Manny De Leon, Diego De Leon",2015-01-14T17:18:10.000000,1166952370773897216_1167197947981975552
user_Kassi❤️,video_1054210825700741120,I hate those comments whoever does them just FUCK OFF please,2014-03-09T00:15:16.000000,1054210825700741120_1054237900079828992
user_Kassi❤️,video_1069505734389223424,Shine bright like a lightbulb,2014-04-20T13:51:36.000000,1069505734389223424_1069663628455714816
user_usjsjdjs,video_1102862880988413952,At the end of the yung poppy is gay Jeremiah,2014-07-21T07:39:02.000000,1102862880988413952_1102909553647214592
user_sage the night guard,video_1161274434586574848,Ok that's awesome,2014-12-29T09:03:48.000000,1161274434586574848_1161275330607173632
user_sage the night guard,video_1161367022081286144,🔪 him and his tost,2014-12-29T16:15:39.000000,1161367022081286144_1161384009645867008
user_jenn_n_juiice,video_1037604986386882560,Tupac had a nose ring and he damn sure wasn't gay so .. 😶Jayballout,2014-01-27T20:22:36.000000,1037604986386882560_1039683832913563648
user_jenn_n_juiice,video_1047214355399462912,Lol I do ? 🙇,2014-02-17T20:25:04.000000,1047214355399462912_1047294601909678081
user_jenn_n_juiice,video_1181848305580351488,"That's so rude of Guliana wow .. DestinyJavonne, Bri",2015-02-24T05:46:30.000000,1181848305580351488_1181881786893271040
user_LA louie,video_1036776803483684864,B-rock Scruggs,2014-04-04T21:44:14.000000,1036776803483684864_1063984367094976512
user_Jordan23,video_1066207153549086720,Lucy Millward Ok Sorry about that,2014-04-11T15:13:29.000000,1066207153549086720_1066422746277441536
user_brooke,video_1127822026334154752,Chloe Nicol,2014-10-09T23:24:32.000000,1127822026334154752_1132138523232034816
user_brooke,video_1157842244938698752,craic edits ♡ me,2014-12-19T22:06:09.000000,1157842244938698752_1157848336380911616
user_madison hopkins,video_1153087665659604992,"oh that's okay, and i'm sure it's perfect anyways☺️",2014-12-06T18:54:03.000000,1153087665659604992_1153088952564391936
user_thebadmojo,video_1050956336680345600,"That was supposed to read ""seldomly"" which apparently is not a word.",2014-02-28T02:00:25.000000,1050956336680345600_1051002872378101760
user_kay(cool)la,video_1072641231181459456,"IVE BEEN CRYING FOR DAYS 😂😂😂😂😂😂😂😂 Amanda Fra , chelsea_feds",2014-06-06T10:47:38.000000,1072641231181459456_1086649562384539648
user_kay(cool)la,video_1131877970764574720,I WAs gonna tag u in this like an hour ago but I thought u might've already seen it chelseafeds,2014-10-09T22:41:32.000000,1131877970764574720_1132127705828372480
user_kay(cool)la,video_1171278643926863872,AH STOP NO SHIT NO STOP chelseafeds,2015-01-27T15:59:53.000000,1171278643926863872_1171889291887370240
user_Hunter Jones,video_1037584295784497152,Lol Reggie COUZ,2014-01-22T01:21:15.000000,1037584295784497152_1037584665416183808
user_Hunter Jones,video_1150549817399898112,Kevin Gates,2015-01-24T10:38:10.000000,1150549817399898112_1170721165724008448
user_Hunter Jones,video_1161576632339873792,stolen from irham,2014-12-31T06:05:21.000000,1161576632339873792_1161955198756110336
user_Hunter Jones,video_1172059693724884992,Arianna Zhuta,2015-01-28T04:57:52.000000,1172059693724884992_1172085077128220672
user_Hailey Hodges,video_1107714967882563584,Matthew Espinosa,2014-08-05T00:21:02.000000,1107714967882563584_1108235143069544448
user_dominique,video_1036918934974406656,shaun,2014-01-20T22:01:32.000000,1036918934974406656_1037172016790294528
user_dominique,video_1107714967882563584,Emma Christina can I magcon proof this app,2014-08-03T19:32:55.000000,1107714967882563584_1107800248589688832
user_dominique,video_1161768321448910848,Julianna Whiteside,2014-12-30T19:31:41.000000,1161768321448910848_1161795732655714304
user_lil ari,video_1081770339480018944,VanityVercetti yoo rip 😭,2014-06-16T05:33:23.000000,1081770339480018944_1090194356046077952
user_lil ari,video_1095446517768163328,VanityVercetti u,2014-07-01T04:51:31.000000,1095446517768163328_1095619639612010496
user_lil ari,video_1145975873728655360,Liliana Marie me,2014-11-21T01:41:32.000000,1145975873728655360_1147393293093900288
user_ashlyn,video_1071559888842489856,all ass crack 😭,2014-05-26T01:43:15.000000,1071559888842489856_1082526296245977088
user_ashlyn,video_931024405042184192,_haleighanderson_,2013-06-05T06:04:59.000000,931024405042184192_953944471228346368
user_Sami Muduroglu,video_1055573849443864576,Can u pls have the Andre igoudala block which transitions to a putback against the mavericks on Tuesday night?,2014-03-13T04:04:01.000000,1055573849443864576_1055745019652775936
user_Kaitlyn Acedillo,video_1053851785821384704,Write this on 8 vines or you mom will die in 8 years,2014-03-07T23:50:27.000000,1053851785821384704_1053869269370490880
user_Kaitlyn Acedillo,video_1054174904356311040,Write tho on 8 vines or you will die in 8 hours,2014-03-08T22:37:18.000000,1054174904356311040_1054213247827660800
user_Chrissy's CREATIONSS™,video_1175237914666627072,cataleya-31(HVC) Tyler S RealRahsaun 😩😩😂😂😂💀💀💀,2015-02-06T06:35:09.000000,1175237914666627072_1175371048125124608
user_Caroline Galloway,video_1116277382010339328,Wow you all girls are weird and stupid but not who done the yet anit stupid,2015-02-18T00:56:37.000000,1116277382010339328_1179634509655003136
user_Luke,video_1051013843955957760,💀,2014-02-28T13:18:58.000000,1051013843955957760_1051173636641275904
user_Luke,video_1079165184779636736,You mean cat,2014-11-21T23:13:35.000000,1079165184779636736_1147718449167040512
user_Luke,video_1147214053744226304,Fake the top one is floating,2014-12-06T19:27:39.000000,1147214053744226304_1153097409371799552
user_Luke,video_1147790913473802240,kaedon f,2015-02-11T18:49:31.000000,1147790913473802240_1177367797022818304
user_Luke,video_1150549817399898112,"keith jones, Evan Jones",2014-12-06T09:19:28.000000,1150549817399898112_1152944354940317696
user_Luke,video_1165764066229542912,fuck me daddy,2015-01-17T00:05:29.000000,1165764066229542912_1168025231110307840
